10002950	narrower	10002950.10003714.10003715.10003725
10002950	narrower	10002950.10003714.10003715.10003726
10002950	narrower	10002950.10003714.10003715.10003748
10002950	narrower	10002950.10003714.10003715.10003749
10002950	narrower	10002950.10003714.10003715.10003750
10002950	narrower	10002950.10003714.10003716
10002950	narrower	10002950.10003714.10003716.10011136
10002950	narrower	10002950.10003714.10003716.10011136.10011137
10002950	narrower	10002950.10003714.10003716.10011136.10011797
10002950	narrower	10002950.10003714.10003716.10011136.10011797.10011798
10002950	narrower	10002950.10003714.10003716.10011136.10011797.10011799
10002950	narrower	10002950.10003714.10003716.10011136.10011797.10011800
10002950	narrower	10002950.10003714.10003716.10011136.10011797.10011801
10002950	narrower	10002950.10003714.10003716.10011138
10002950	narrower	10002950.10003714.10003716.10011138.10010041
10002950	narrower	10002950.10003714.10003716.10011138.10010042
10002950	narrower	10002950.10003714.10003716.10011138.10010043
10002950	narrower	10002950.10003714.10003716.10011138.10010044
10002950	narrower	10002950.10003714.10003716.10011138.10010046
10002950	narrower	10002950.10003714.10003716.10011138.10011139
10002950	narrower	10002950.10003714.10003716.10011138.10011140
10002950	narrower	10002950.10003714.10003716.10011138.10011803
10002950	narrower	10002950.10003714.10003716.10011141
10002950	narrower	10002950.10003714.10003716.10011141.10010040
10002950	narrower	10002950.10003714.10003716.10011141.10010045
10002950	narrower	10002950.10003714.10003716.10011141.10011803
10002950	narrower	10002950.10003714.10003716.10011804
10002950	narrower	10002950.10003714.10003716.10011804.10011813
10002950	narrower	10002950.10003714.10003716.10011804.10011818
10002950	narrower	10002950.10003714.10003727
10002950	narrower	10002950.10003714.10003727.10003728
10002950	narrower	10002950.10003714.10003727.10003729
10002950	narrower	10002950.10003714.10003727.10003730
10002950	narrower	10002950.10003714.10003727.10003731
10002950	narrower	10002950.10003714.10003732
10002950	narrower	10002950.10003714.10003732.10003733
10002950	narrower	10002950.10003714.10003732.10003734
10002950	narrower	10002950.10003714.10003732.10003735
10002950	narrower	10002950.10003714.10003736
10002950	narrower	10002950.10003714.10003736.10003737
10002950	narrower	10002950.10003714.10003738
10002950	narrower	10002950.10003714.10003739
10002950	narrower	10002950.10003714.10003740
10002950	narrower	10002950.10003741.10003732
10002950	narrower	10002950.10003741.10003732.10003733
10002950	narrower	10002950.10003741.10003732.10003734
10002950	narrower	10002950.10003741.10003732.10003735
10002950	narrower	10002950.10003741.10003742
10002950	narrower	10002950.10003741.10003742.10003743
10002950	narrower	10002950.10003741.10003742.10003744
10002950	narrower	10002950.10003741.10003742.10003745
10002950	narrower	10002950.10003741.10003746
10002950.10003624	narrower	10002950.10003624.10003625.10003626
10002950.10003624	narrower	10002950.10003624.10003625.10003627
10002950.10003624	narrower	10002950.10003624.10003625.10003628
10002950.10003624	narrower	10002950.10003624.10003625.10003629
10002950.10003624	narrower	10002950.10003624.10003625.10003630
10002950.10003624	narrower	10002950.10003624.10003625.10003631
10002950.10003624	narrower	10002950.10003624.10003625.10003632
10002950.10003624	narrower	10002950.10003624.10003633.10003634
10002950.10003624	narrower	10002950.10003624.10003633.10003637
10002950.10003624	narrower	10002950.10003624.10003633.10003638
10002950.10003624	narrower	10002950.10003624.10003633.10003639
10002950.10003624	narrower	10002950.10003624.10003633.10003640
10002950.10003624	narrower	10002950.10003624.10003633.10003641
10002950.10003624	narrower	10002950.10003624.10003633.10003642
10002950.10003624	narrower	10002950.10003624.10003633.10003643
10002950.10003624	narrower	10002950.10003624.10003633.10003644
10002950.10003624	narrower	10002950.10003624.10003633.10003645
10002950.10003624	narrower	10002950.10003624.10003633.10003646
10002950.10003624	narrower	10002950.10003624.10003633.10003647
10002950.10003624	narrower	10002950.10003624.10003633.10010917
10002950.10003624	narrower	10002950.10003624.10003633.10010918
10002950.10003648	narrower	10002950.10003648.10003649.10003650
10002950.10003648	narrower	10002950.10003648.10003649.10003651
10002950.10003648	narrower	10002950.10003648.10003649.10003652
10002950.10003648	narrower	10002950.10003648.10003649.10003653
10002950.10003648	narrower	10002950.10003648.10003649.10003654
10002950.10003648	narrower	10002950.10003648.10003649.10003655
10002950.10003648	narrower	10002950.10003648.10003649.10003656
10002950.10003648	narrower	10002950.10003648.10003649.10003657
10002950.10003648	narrower	10002950.10003648.10003649.10003657.10003658
10002950.10003648	narrower	10002950.10003648.10003649.10003657.10003659
10002950.10003648	narrower	10002950.10003648.10003649.10003657.10003661
10002950.10003648	narrower	10002950.10003648.10003662.10003663
10002950.10003648	narrower	10002950.10003648.10003662.10003664
10002950.10003648	narrower	10002950.10003648.10003662.10003665
10002950.10003648	narrower	10002950.10003648.10003662.10003666
10002950.10003648	narrower	10002950.10003648.10003662.10003667
10002950.10003648	narrower	10002950.10003648.10003662.10003667.10003668
10002950.10003648	narrower	10002950.10003648.10003662.10003669
10002950.10003648	narrower	10002950.10003648.10003670.10003673
10002950.10003648	narrower	10002950.10003648.10003670.10003674
10002950.10003648	narrower	10002950.10003648.10003670.10003675
10002950.10003648	narrower	10002950.10003648.10003670.10003676
10002950.10003648	narrower	10002950.10003648.10003670.10003677
10002950.10003648	narrower	10002950.10003648.10003670.10003677.10003678
10002950.10003648	narrower	10002950.10003648.10003670.10003677.10003679
10002950.10003648	narrower	10002950.10003648.10003670.10003677.10003680
10002950.10003648	narrower	10002950.10003648.10003670.10003677.10003681
10002950.10003648	narrower	10002950.10003648.10003670.10003682
10002950.10003648	narrower	10002950.10003648.10003670.10003683
10002950.10003648	narrower	10002950.10003648.10003670.10003684
10002950.10003648	narrower	10002950.10003648.10003670.10003684.10003685
10002950.10003648	narrower	10002950.10003648.10003670.10003684.10003686
10002950.10003648	narrower	10002950.10003648.10003670.10003687
10002950.10003648	narrower	10002950.10003648.10003688.10003689
10002950.10003648	narrower	10002950.10003648.10003688.10003690
10002950.10003648	narrower	10002950.10003648.10003688.10003691
10002950.10003648	narrower	10002950.10003648.10003688.10003691.10003692
10002950.10003648	narrower	10002950.10003648.10003688.10003693
10002950.10003648	narrower	10002950.10003648.10003688.10003694
10002950.10003648	narrower	10002950.10003648.10003688.10003695
10002950.10003648	narrower	10002950.10003648.10003688.10003696
10002950.10003648	narrower	10002950.10003648.10003688.10003697
10002950.10003648	narrower	10002950.10003648.10003688.10003698
10002950.10003648	narrower	10002950.10003648.10003688.10003699
10002950.10003648	narrower	10002950.10003648.10003700.10003701
10002950.10003648.10003649	narrower	10002950.10003648.10003649.10003657.10003658
10002950.10003648.10003649	narrower	10002950.10003648.10003649.10003657.10003659
10002950.10003648.10003649	narrower	10002950.10003648.10003649.10003657.10003661
10002950.10003648.10003662	narrower	10002950.10003648.10003662.10003667.10003668
10002950.10003648.10003670	narrower	10002950.10003648.10003670.10003677.10003678
10002950.10003648.10003670	narrower	10002950.10003648.10003670.10003677.10003679
10002950.10003648.10003670	narrower	10002950.10003648.10003670.10003677.10003680
10002950.10003648.10003670	narrower	10002950.10003648.10003670.10003677.10003681
10002950.10003648.10003670	narrower	10002950.10003648.10003670.10003684.10003685
10002950.10003648.10003670	narrower	10002950.10003648.10003670.10003684.10003686
10002950.10003648.10003688	narrower	10002950.10003648.10003688.10003691.10003692
10002950.10003714	narrower	10002950.10003714.10003715.10003717
10002950.10003714	narrower	10002950.10003714.10003715.10003718
10002950.10003714	narrower	10002950.10003714.10003715.10003719
10002950.10003714	narrower	10002950.10003714.10003715.10003720
10002950.10003714	narrower	10002950.10003714.10003715.10003720.10003747
10002950.10003714	narrower	10002950.10003714.10003715.10003721
10002950.10003714	narrower	10002950.10003714.10003715.10003722
10002950.10003714	narrower	10002950.10003714.10003715.10003724
10002950.10003714	narrower	10002950.10003714.10003715.10003725
10002950.10003714	narrower	10002950.10003714.10003715.10003726
10002950.10003714	narrower	10002950.10003714.10003715.10003748
10002950.10003714	narrower	10002950.10003714.10003715.10003749
10002950.10003714	narrower	10002950.10003714.10003715.10003750
10002950.10003714	narrower	10002950.10003714.10003716.10011136
10002950.10003714	narrower	10002950.10003714.10003716.10011136.10011137
10002950.10003714	narrower	10002950.10003714.10003716.10011136.10011797
10002950.10003714	narrower	10002950.10003714.10003716.10011136.10011797.10011798
10002950.10003714	narrower	10002950.10003714.10003716.10011136.10011797.10011799
10002950.10003714	narrower	10002950.10003714.10003716.10011136.10011797.10011800
10002950.10003714	narrower	10002950.10003714.10003716.10011136.10011797.10011801
10002950.10003714	narrower	10002950.10003714.10003716.10011138
10002950.10003714	narrower	10002950.10003714.10003716.10011138.10010041
10002950.10003714	narrower	10002950.10003714.10003716.10011138.10010042
10002950.10003714	narrower	10002950.10003714.10003716.10011138.10010043
10002950.10003714	narrower	10002950.10003714.10003716.10011138.10010044
10002950.10003714	narrower	10002950.10003714.10003716.10011138.10010046
10002950.10003714	narrower	10002950.10003714.10003716.10011138.10011139
10002950.10003714	narrower	10002950.10003714.10003716.10011138.10011140
10002950.10003714	narrower	10002950.10003714.10003716.10011138.10011803
10002950.10003714	narrower	10002950.10003714.10003716.10011141
10002950.10003714	narrower	10002950.10003714.10003716.10011141.10010040
10002950.10003714	narrower	10002950.10003714.10003716.10011141.10010045
10002950.10003714	narrower	10002950.10003714.10003716.10011141.10011803
10002950.10003714	narrower	10002950.10003714.10003716.10011804
10002950.10003714	narrower	10002950.10003714.10003716.10011804.10011813
10002950.10003714	narrower	10002950.10003714.10003716.10011804.10011818
10002950.10003714	narrower	10002950.10003714.10003727.10003728
10002950.10003714	narrower	10002950.10003714.10003727.10003729
10002950.10003714	narrower	10002950.10003714.10003727.10003730
10002950.10003714	narrower	10002950.10003714.10003727.10003731
10002950.10003714	narrower	10002950.10003714.10003732.10003733
10002950.10003714	narrower	10002950.10003714.10003732.10003734
10002950.10003714	narrower	10002950.10003714.10003732.10003735
10002950.10003714	narrower	10002950.10003714.10003736.10003737
10002950.10003714.10003715	narrower	10002950.10003714.10003715.10003720.10003747
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011136.10011137
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011136.10011797
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011136.10011797.10011798
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011136.10011797.10011799
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011136.10011797.10011800
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011136.10011797.10011801
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011138.10010041
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011138.10010042
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011138.10010043
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011138.10010044
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011138.10010046
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011138.10011139
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011138.10011140
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011138.10011803
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011141.10010040
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011141.10010045
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011141.10011803
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011804.10011813
10002950.10003714.10003716	narrower	10002950.10003714.10003716.10011804.10011818
10002950.10003714.10003716.10011136	narrower	10002950.10003714.10003716.10011136.10011797.10011798
10002950.10003714.10003716.10011136	narrower	10002950.10003714.10003716.10011136.10011797.10011799
10002950.10003714.10003716.10011136	narrower	10002950.10003714.10003716.10011136.10011797.10011800
10002950.10003714.10003716.10011136	narrower	10002950.10003714.10003716.10011136.10011797.10011801
10002950.10003741	narrower	10002950.10003741.10003732.10003733
10002950.10003741	narrower	10002950.10003741.10003732.10003734
10002950.10003741	narrower	10002950.10003741.10003732.10003735
10002950.10003741	narrower	10002950.10003741.10003742.10003743
10002950.10003741	narrower	10002950.10003741.10003742.10003744
10002950.10003741	narrower	10002950.10003741.10003742.10003745
10002951	narrower	10002951.10002952.10002953
10002951	narrower	10002951.10002952.10002953.10002955
10002951	narrower	10002951.10002952.10002953.10002959
10002951	narrower	10002951.10002952.10002953.10010146
10002951	narrower	10002951.10002952.10002953.10010146.10002956
10002951	narrower	10002951.10002952.10002953.10010146.10010818
10002951	narrower	10002951.10002952.10002953.10010819
10002951	narrower	10002951.10002952.10002953.10010820
10002951	narrower	10002951.10002952.10002953.10010820.10002958
10002951	narrower	10002951.10002952.10002953.10010820.10003208
10002951	narrower	10002951.10002952.10002953.10010820.10003623
10002951	narrower	10002951.10002952.10002953.10010820.10010120
10002951	narrower	10002951.10002952.10002953.10010820.10010518
10002951	narrower	10002951.10002952.10002953.10010820.10010821
10002951	narrower	10002951.10002952.10002953.10010820.10010915
10002951	narrower	10002951.10002952.10002971
10002951	narrower	10002951.10002952.10002971.10003450
10002951	narrower	10002951.10002952.10002971.10003450.10002974
10002951	narrower	10002951.10002952.10002971.10003450.10010828
10002951	narrower	10002951.10002952.10002971.10003450.10010829
10002951	narrower	10002951.10002952.10002971.10003450.10010830
10002951	narrower	10002951.10002952.10002971.10003450.10010831
10002951	narrower	10002951.10002952.10002971.10003451
10002951	narrower	10002951.10002952.10002971.10003451.10002975
10002951	narrower	10002951.10002952.10002971.10003451.10002976
10002951	narrower	10002951.10002952.10002971.10003451.10003189
10002951	narrower	10002951.10002952.10003190
10002951	narrower	10002951.10002952.10003190.10003191
10002951	narrower	10002951.10002952.10003190.10003192
10002951	narrower	10002951.10002952.10003190.10003192.10003210
10002951	narrower	10002951.10002952.10003190.10003192.10003398
10002951	narrower	10002951.10002952.10003190.10003192.10003425
10002951	narrower	10002951.10002952.10003190.10003192.10003426
10002951	narrower	10002951.10002952.10003190.10003193
10002951	narrower	10002951.10002952.10003190.10003193.10003427
10002951	narrower	10002951.10002952.10003190.10003193.10003428
10002951	narrower	10002951.10002952.10003190.10003193.10003429
10002951	narrower	10002951.10002952.10003190.10003194
10002951	narrower	10002951.10002952.10003190.10003195
10002951	narrower	10002951.10002952.10003190.10003195.10010836
10002951	narrower	10002951.10002952.10003190.10003195.10010837
10002951	narrower	10002951.10002952.10003190.10003195.10010838
10002951	narrower	10002951.10002952.10003190.10003201
10002951	narrower	10002951.10002952.10003190.10003205
10002951	narrower	10002951.10002952.10003190.10003206
10002951	narrower	10002951.10002952.10003190.10010832
10002951	narrower	10002951.10002952.10003190.10010832.10010833
10002951	narrower	10002951.10002952.10003190.10010832.10010834
10002951	narrower	10002951.10002952.10003190.10010832.10010835
10002951	narrower	10002951.10002952.10003190.10010840
10002951	narrower	10002951.10002952.10003190.10010841
10002951	narrower	10002951.10002952.10003190.10010842
10002951	narrower	10002951.10002952.10003197
10002951	narrower	10002951.10002952.10003197.10010822
10002951	narrower	10002951.10002952.10003197.10010822.10010823
10002951	narrower	10002951.10002952.10003197.10010824
10002951	narrower	10002951.10002952.10003197.10010824.10003312
10002951	narrower	10002951.10002952.10003197.10010824.10003313
10002951	narrower	10002951.10002952.10003197.10010825
10002951	narrower	10002951.10002952.10003197.10010825.10010827
10002951	narrower	10002951.10002952.10003197.10010826
10002951	narrower	10002951.10002952.10003212
10002951	narrower	10002951.10002952.10003212.10003213
10002951	narrower	10002951.10002952.10003212.10003214
10002951	narrower	10002951.10002952.10003212.10003216
10002951	narrower	10002951.10002952.10003212.10003224
10002951	narrower	10002951.10002952.10003219
10002951	narrower	10002951.10002952.10003219.10003183
10002951	narrower	10002951.10002952.10003219.10003215
10002951	narrower	10002951.10002952.10003219.10003217
10002951	narrower	10002951.10002952.10003219.10003218
10002951	narrower	10002951.10002952.10003219.10003221
10002951	narrower	10002951.10002952.10003219.10003222
10002951	narrower	10002951.10002952.10003219.10003223
10002951	narrower	10002951.10002952.10003219.10003242
10002951	narrower	10002951.10002952.10003219.10003399
10002951	narrower	10002951.10002952.10003400
10002951	narrower	10002951.10002952.10003400.10003401
10002951	narrower	10002951.10002952.10003400.10003402
10002951	narrower	10002951.10002952.10003400.10003403
10002951	narrower	10002951.10002952.10003400.10003405
10002951	narrower	10002951.10002952.10003400.10003406
10002951	narrower	10002951.10002952.10003400.10003407
10002951	narrower	10002951.10002952.10003400.10003408
10002951	narrower	10002951.10002952.10003400.10003409
10002951	narrower	10002951.10002952.10003400.10003410
10002951	narrower	10002951.10002952.10003400.10011142
10002951	narrower	10002951.10003152.10003153
10002951	narrower	10002951.10003152.10003153.10003155
10002951	narrower	10002951.10003152.10003153.10003156
10002951	narrower	10002951.10003152.10003153.10003157
10002951	narrower	10002951.10003152.10003153.10003158
10002951	narrower	10002951.10003152.10003153.10003158.10003452
10002951	narrower	10002951.10003152.10003153.10003158.10003453
10002951	narrower	10002951.10003152.10003153.10003159
10002951	narrower	10002951.10003152.10003153.10003160
10002951	narrower	10002951.10003152.10003161
10002951	narrower	10002951.10003152.10003161.10003162
10002951	narrower	10002951.10003152.10003161.10003162.10003411
10002951	narrower	10002951.10003152.10003161.10003162.10003412
10002951	narrower	10002951.10003152.10003161.10003162.10003413
10002951	narrower	10002951.10003152.10003161.10003162.10003414
10002951	narrower	10002951.10003152.10003161.10003163
10002951	narrower	10002951.10003152.10003161.10003163.10003415
10002951	narrower	10002951.10003152.10003161.10003163.10003416
10002951	narrower	10002951.10003152.10003161.10003163.10003417
10002951	narrower	10002951.10003152.10003161.10003163.10003418
10002951	narrower	10002951.10003152.10003161.10003164
10002951	narrower	10002951.10003152.10003161.10003164.10003419
10002951	narrower	10002951.10003152.10003161.10003164.10003420
10002951	narrower	10002951.10003152.10003161.10003164.10003421
10002951	narrower	10002951.10003152.10003161.10003165
10002951	narrower	10002951.10003152.10003161.10003165.10003422
10002951	narrower	10002951.10003152.10003161.10003165.10003423
10002951	narrower	10002951.10003152.10003161.10003165.10003424
10002951	narrower	10002951.10003152.10003161.10003434
10002951	narrower	10002951.10003152.10003161.10003434.10003435
10002951	narrower	10002951.10003152.10003161.10003434.10003436
10002951	narrower	10002951.10003152.10003161.10003434.10003437
10002951	narrower	10002951.10003152.10003161.10003434.10003438
10002951	narrower	10002951.10003152.10003161.10003434.10003439
10002951	narrower	10002951.10003152.10003166
10002951	narrower	10002951.10003152.10003166.10003167
10002951	narrower	10002951.10003152.10003166.10003168
10002951	narrower	10002951.10003152.10003166.10003171
10002951	narrower	10002951.10003152.10003166.10003172
10002951	narrower	10002951.10003152.10003166.10003516
10002951	narrower	10002951.10003152.10003517
10002951	narrower	10002951.10003152.10003517.10003176
10002951	narrower	10002951.10003152.10003517.10003518
10002951	narrower	10002951.10003152.10003517.10003518.10003109
10002951	narrower	10002951.10003152.10003517.10003518.10003174
10002951	narrower	10002951.10003152.10003517.10003518.10003175
10002951	narrower	10002951.10003152.10003517.10003519
10002951	narrower	10002951.10003152.10003520
10002951	narrower	10002951.10003152.10003520.10003180
10002951	narrower	10002951.10003152.10003520.10003181
10002951	narrower	10002951.10003152.10003520.10003182
10002951	narrower	10002951.10003152.10003520.10003184
10002951	narrower	10002951.10003152.10003520.10003185
10002951	narrower	10002951.10003152.10003520.10003186
10002951	narrower	10002951.10003227.10003228
10002951	narrower	10002951.10003227.10003228.10003229
10002951	narrower	10002951.10003227.10003228.10003230
10002951	narrower	10002951.10003227.10003228.10003232
10002951	narrower	10002951.10003227.10003228.10003442
10002951	narrower	10002951.10003227.10003228.10010925
10002951	narrower	10002951.10003227.10003233
10002951	narrower	10002951.10003227.10003233.10003288
10002951	narrower	10002951.10003227.10003233.10003301
10002951	narrower	10002951.10003227.10003233.10003449
10002951	narrower	10002951.10003227.10003233.10003597
10002951	narrower	10002951.10003227.10003233.10010519
10002951	narrower	10002951.10003227.10003233.10010922
10002951	narrower	10002951.10003227.10003233.10011765
10002951	narrower	10002951.10003227.10003233.10011766
10002951	narrower	10002951.10003227.10003236
10002951	narrower	10002951.10003227.10003236.10003101
10002951	narrower	10002951.10003227.10003236.10003237
10002951	narrower	10002951.10003227.10003236.10003238
10002951	narrower	10002951.10003227.10003236.10003239
10002951	narrower	10002951.10003227.10003236.10011559
10002951	narrower	10002951.10003227.10003241
10002951	narrower	10002951.10003227.10003241.10003242
10002951	narrower	10002951.10003227.10003241.10003243
10002951	narrower	10002951.10003227.10003241.10003244
10002951	narrower	10002951.10003227.10003241.10010843
10002951	narrower	10002951.10003227.10003245
10002951	narrower	10002951.10003227.10003246
10002951	narrower	10002951.10003227.10003251
10002951	narrower	10002951.10003227.10003251.10003253
10002951	narrower	10002951.10003227.10003251.10003255
10002951	narrower	10002951.10003227.10003251.10003256
10002951	narrower	10002951.10003227.10003251.10003258
10002951	narrower	10002951.10003227.10003351
10002951	narrower	10002951.10003227.10003351.10003218
10002951	narrower	10002951.10003227.10003351.10003269
10002951	narrower	10002951.10003227.10003351.10003443
10002951	narrower	10002951.10003227.10003351.10003444
10002951	narrower	10002951.10003227.10003351.10003445
10002951	narrower	10002951.10003227.10003351.10003446
10002951	narrower	10002951.10003227.10003392
10002951	narrower	10002951.10003227.10003447
10002951	narrower	10002951.10003227.10010926
10002951	narrower	10002951.10003260.10003261
10002951	narrower	10002951.10003260.10003261.10003263
10002951	narrower	10002951.10003260.10003261.10003263.10003262
10002951	narrower	10002951.10003260.10003261.10003263.10003264
10002951	narrower	10002951.10003260.10003261.10003263.10003265
10002951	narrower	10002951.10003260.10003261.10003263.10003266
10002951	narrower	10002951.10003260.10003261.10003267
10002951	narrower	10002951.10003260.10003261.10003269
10002951	narrower	10002951.10003260.10003261.10003270
10002951	narrower	10002951.10003260.10003261.10003271
10002951	narrower	10002951.10003260.10003261.10003376
10002951	narrower	10002951.10003260.10003272
10002951	narrower	10002951.10003260.10003272.10003273
10002951	narrower	10002951.10003260.10003272.10003274
10002951	narrower	10002951.10003260.10003272.10003275
10002951	narrower	10002951.10003260.10003272.10003276
10002951	narrower	10002951.10003260.10003277
10002951	narrower	10002951.10003260.10003277.10003278
10002951	narrower	10002951.10003260.10003277.10003279
10002951	narrower	10002951.10003260.10003277.10003279.10010846
10002951	narrower	10002951.10003260.10003277.10003279.10010847
10002951	narrower	10002951.10003260.10003277.10003279.10010848
10002951	narrower	10002951.10003260.10003277.10003280
10002951	narrower	10002951.10003260.10003277.10003281
10002951	narrower	10002951.10003260.10003282
10002951	narrower	10002951.10003260.10003282.10003286
10002951	narrower	10002951.10003260.10003282.10003286.10003287
10002951	narrower	10002951.10003260.10003282.10003286.10003288
10002951	narrower	10002951.10003260.10003282.10003286.10003289
10002951	narrower	10002951.10003260.10003282.10003286.10003290
10002951	narrower	10002951.10003260.10003282.10003286.10003291
10002951	narrower	10002951.10003260.10003282.10003292
10002951	narrower	10002951.10003260.10003282.10003296
10002951	narrower	10002951.10003260.10003282.10003296.10003297
10002951	narrower	10002951.10003260.10003282.10003296.10003298
10002951	narrower	10002951.10003260.10003282.10003296.10003299
10002951	narrower	10002951.10003260.10003282.10003296.10003449
10002951	narrower	10002951.10003260.10003282.10003550
